site,season,sample,date,month,index,length,totwt,shellwt,TW_Check,meatwt,viscwt,cover,gonadscr,sex,outlier,comment
Gardens,Winter,7,20/08/2014,8,95,129,303.5,122.7,38.1,142.7,38,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,47,131,348.1,146.5,62.4,139.2,62,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,100,131,302,108.8,60.09,133.1,60,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,103,131,325,146.7,64.2,114.1,64,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,112,131,277.3,94.1,69.49,113.7,69,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,120,131,318.7,140.2,51.5,127,52,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,167,131,297.3,139.8,43.39,114.1,43,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,101,132,321.7,149.9,46.9,124.9,47,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,105,132,264.2,96.8,44,123.4,44,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,17,133,330.1,137,60.4,132.7,60,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,28,133,305.5,107.7,55.4,142.4,55,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,42,133,289.8,108,56.69,125.1,57,2,3,F,0,
Gardens,Winter,7,20/08/2014,8,40,134,301.6,135.4,39.4,126.8,39,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,183,134,249.1,101.7,41.8,105.6,42,1,3,M,0,
Gardens,Winter,7,20/08/2014,8,97,135,297.4,94.6,57.39,145.4,57,2,3,M,0,
Gardens,Winter,7,20/08/2014,8,98,135,353.1,143.3,57.3,152.5,57,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,25,136,372.1,177.7,51.7,142.7,52,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,45,136,353.5,138.8,70.3,144.4,70,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,96,136,327.8,128.8,73.59,125.4,74,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,107,136,329.6,152.7,59.8,117.1,60,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,109,136,379,173.5,61,144.5,61,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,116,136,297.6,113.1,57.8,126.7,58,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,41,137,334.5,134.1,59.59,140.8,60,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,49,137,352.9,109,72.09,171.8,72,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,44,138,405,158.7,61.4,184.9,61,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,94,138,325.3,141,58.29,126,58,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,119,138,375.1,146.6,66,162.5,66,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,16,139,444.5,166.5,57.8,220.2,58,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,36,139,401.4,166.2,48,187.2,48,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,99,139,400.4,162.1,60.89,177.4,61,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,115,139,369.9,149,68.5,152.4,68,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,38,140,380.9,152.1,51.49,177.3,51,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,93,140,383.9,163.7,49.19,171,49,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,181,140,383.7,184.9,50.8,148,51,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,164,141,337.8,122.3,69.99,145.5,70,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,46,142,331.3,121.1,67.09,143.1,67,2,3,F,0,
Gardens,Winter,7,20/08/2014,8,110,142,353.8,130.9,63.19,159.7,63,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,18,143,370.3,170.6,71.89,127.8,72,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,35,143,355.2,122.1,45.5,187.6,46,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,113,143,374.1,157.7,66.2,150.2,66,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,108,144,339.8,131,56.49,152.3,56,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,20,145,408.2,172.7,77.6,157.9,78,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,23,145,388.3,159.7,68.29,160.3,68,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,114,146,375.5,164.8,61.89,148.8,62,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,31,147,351.3,135.6,45.69,170,46,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,89,147,485.4,212.8,90.79,181.8,91,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,88,148,46.3,155,-322.09,213.4,-322,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,106,148,491,183.7,97.59,209.7,98,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,102,149,469.5,187.5,73.8,208.2,74,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,26,150,404.2,177.5,70.7,156,71,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,29,150,449.5,168.7,78.99,201.8,79,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,117,151,517.8,258.2,82.09,177.5,82,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,118,151,482.5,174.4,89.4,218.7,89,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,24,153,544.7,208.3,92.9,243.5,93,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,91,153,574.7,234.9,91,248.8,91,3,3,M,0,
Gardens,Winter,7,20/08/2014,8,111,154,522.4,217,80.8,224.6,81,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,32,157,569.7,265,67,237.7,67,3,3,F,0,
Gardens,Winter,7,20/08/2014,8,34,160,526,209.5,104.8,211.7,105,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,114,59,20.3,7.2,3.79,9.3,4,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,169,64,25.2,9.9,5.1,10.2,5,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,110,65,29.4,11.9,6.5,11,6,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,108,69,28.8,11.8,5.5,11.5,6,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,156,70,32.2,14.8,5.3,12.1,5,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,109,72,36.3,13,7.89,15.4,8,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,139,73,30.8,11.2,7.69,11.9,8,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,155,73,34.8,13.2,3.89,17.7,4,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,138,74,40,16.6,9.09,14.3,9,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,175,75,42.5,19.9,7.4,15.2,7,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,166,76,48.2,18.9,9.3,20,9,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,172,76,45.6,17.7,8.89,19,9,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,173,76,46.7,19.2,9.5,18,10,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,116,78,47.2,19.6,7.8,19.8,8,3,0,I,0,
Gardens,Spring,9,19/11/2014,11,126,78,44.9,17.4,9.5,18,10,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,150,79,52,23.2,7.79,21,8,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,105,80,60.1,24.8,11,24.3,11,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,113,80,47.8,19.5,9.69,18.6,10,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,168,82,155,21.3,111.59,22.1,112,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,103,83,70.2,22.2,14.89,33.1,15,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,140,83,63.1,24.5,12.79,25.8,13,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,123,84,62.1,25.3,11.5,25.3,12,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,122,85,55.5,22.7,9.09,23.7,9,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,157,85,61.3,24.6,11.19,25.5,11,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,170,85,63.4,23.2,11.6,28.6,12,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,153,86,64.7,23.4,12.49,28.8,12,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,160,87,66.4,20.4,13.09,32.9,13,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,143,88,72.3,27.4,13.1,31.8,13,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,133,89,68.3,25.8,13.9,28.6,14,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,127,90,84.2,33.9,15.49,34.8,15,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,117,91,76.6,26.5,13.69,36.4,14,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,89,92,88.4,40,13.2,35.2,13,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,111,92,75.5,32,12.5,31,12,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,136,92,81.1,30.5,14.29,36.3,14,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,112,93,85.7,34.3,16.09,35.3,16,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,83,94,112.2,41.2,20.7,50.3,21,3,1,M,0,
Gardens,Spring,9,19/11/2014,11,88,94,81.4,35.2,12,34.2,12,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,135,94,87.9,35.9,13.9,38.1,14,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,144,94,88,32.6,16.3,39.1,16,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,148,94,92.1,35,16.09,41,16,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,90,96,72.2,27.7,11.59,32.9,12,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,118,96,86.2,34.9,15.29,36,15,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,174,96,84.6,33.9,16.89,33.8,17,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,107,97,101.9,46,17,38.9,17,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,128,97,95.3,42.7,19.1,33.5,19,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,97,98,94.9,39.5,15.6,39.8,16,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,146,98,98.4,34.7,20.2,43.5,20,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,151,98,90.1,36.9,16.29,36.9,16,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,87,99,87.3,33.2,11.8,42.3,12,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,132,99,85.3,33.6,16.5,35.2,17,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,124,100,115.6,47.2,22.49,45.9,22,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,129,100,91.8,34.6,15.5,41.7,16,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,154,101,106,39.8,17.89,48.3,18,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,100,102,98.5,35.2,18.89,44.4,19,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,104,102,100.2,34.8,20.39,45,20,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,121,102,111.4,48.6,16.7,46.1,17,3,0,I,0,
Gardens,Spring,9,19/11/2014,11,134,102,111.5,49.6,16.9,45,17,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,141,102,109.3,43.7,19,46.6,19,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,115,104,110.6,44.5,20.19,45.9,20,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,130,104,132.6,43.2,24.4,65,24,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,149,104,142.1,39.2,32.7,70.2,33,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,106,105,111,43.1,22.9,45,23,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,152,105,113,46.7,22.4,43.9,22,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,167,105,143.3,53.3,28.2,61.8,28,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,99,106,135.7,54.9,20.49,60.3,20,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,98,107,123.4,45.6,21.3,56.5,21,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,165,107,137.3,51.6,20,65.7,20,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,92,108,123.4,57.1,18.8,47.5,19,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,93,109,116.5,42.2,20.6,53.7,21,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,145,109,136.9,46.4,25.39,65.1,25,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,102,110,156,44.7,39.9,71.4,40,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,120,110,121.8,49.2,16.4,56.2,16,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,137,110,125.3,44.4,24.5,56.4,24,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,147,110,128.2,52.5,24.49,51.2,24,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,28,111,194,67.6,34.9,91.5,35,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,76,111,170.4,53,35.69,81.7,36,2,2,M,0,
Gardens,Spring,9,19/11/2014,11,119,111,143.6,58.7,22.8,62.1,23,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,125,111,96,40,15.29,40.7,15,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,158,111,158.9,59.7,30.39,68.8,30,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,164,111,179.7,79.9,31.89,67.9,32,3,0,I,0,
Gardens,Spring,9,19/11/2014,11,179,111,159.7,41.5,30.79,87.4,31,2,1,F,0,
Gardens,Spring,9,19/11/2014,11,91,112,183.5,78.3,27,78.2,27,3,0,I,0,
Gardens,Spring,9,19/11/2014,11,84,113,116.5,55.6,-19,79.9,-19,2,1,M,0,
Gardens,Spring,9,19/11/2014,11,101,113,122,43,22.79,56.2,23,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,142,113,184.6,62.1,30.5,92,31,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,161,113,144.8,56.5,25.7,62.6,26,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,162,113,119.6,53.7,19.49,46.4,19,3,0,I,0,
Gardens,Spring,9,19/11/2014,11,82,114,162,56.4,27.5,78.1,28,2,1,M,0,
Gardens,Spring,9,19/11/2014,11,85,114,186.6,53.3,34.9,98.4,35,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,96,114,161.6,65.1,23.3,73.2,23,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,163,114,148.7,48.6,28.5,71.6,28,1,0,I,0,
Gardens,Spring,9,19/11/2014,11,159,115,180,70.7,30.8,78.5,31,3,0,T,0,
Gardens,Spring,9,19/11/2014,11,177,115,167.5,70.2,23.8,73.5,24,3,1,F,0,
Gardens,Spring,9,19/11/2014,11,78,116,189.1,63.4,29.5,96.2,30,1,1,M,0,
Gardens,Spring,9,19/11/2014,11,131,116,195.7,80.9,32.59,82.2,33,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,171,116,162.1,56.7,29.9,75.5,30,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,95,118,169.7,52.4,32.49,84.8,32,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,54,119,210.2,85.9,45.79,78.5,46,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,61,119,204.2,62.2,47.3,94.7,47,1,3,M,0,
Gardens,Spring,9,19/11/2014,11,77,119,212.4,74.9,45.59,91.9,46,2,2,M,0,
Gardens,Spring,9,19/11/2014,11,79,120,210.8,65.6,46.6,98.6,47,3,2,M,0,
Gardens,Spring,9,19/11/2014,11,81,120,220,76.7,37.4,105.9,37,2,1,M,0,
Gardens,Spring,9,19/11/2014,11,86,120,212.1,98.5,30.6,83,31,3,0,I,0,
Gardens,Spring,9,19/11/2014,11,94,120,179.6,55.1,35.1,89.4,35,2,0,I,0,
Gardens,Spring,9,19/11/2014,11,29,122,219.1,86.6,37.4,95.1,37,2,2,F,0,
Gardens,Spring,9,19/11/2014,11,32,122,242.1,84.3,41.9,115.9,42,3,2,F,0,
Gardens,Spring,9,19/11/2014,11,44,122,207.2,70.4,37.69,99.1,38,2,3,M,0,
Gardens,Spring,9,19/11/2014,11,80,122,226.6,70.7,42.8,113.1,43,2,2,M,0,
Gardens,Spring,9,19/11/2014,11,47,123,261.7,86.6,48.6,126.5,49,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,17,124,222.6,73.3,44.1,105.2,44,2,3,F,0,
Gardens,Spring,9,19/11/2014,11,27,125,229,77.1,44.99,106.9,45,2,3,F,0,
Gardens,Spring,9,19/11/2014,11,48,126,232.3,99.8,38.8,93.7,39,2,3,M,0,
Gardens,Spring,9,19/11/2014,11,67,126,233.3,81.9,48.69,102.7,49,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,4,128,265.8,84,42.89,138.9,43,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,14,128,328.4,106,73.39,149,73,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,20,128,258.7,100.9,-0.29,158.1,0,2,3,F,0,
Gardens,Spring,9,19/11/2014,11,68,128,308,140.8,54,113.2,54,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,70,129,271.2,96.1,49.2,125.9,49,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,31,130,365.3,176.6,49.69,139,50,3,2,F,0,
Gardens,Spring,9,19/11/2014,11,41,130,287.4,103.8,54.89,128.7,55,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,45,130,242,72.3,46.5,123.2,46,1,3,M,0,
Gardens,Spring,9,19/11/2014,11,64,130,226.6,87.5,39,100.1,39,2,3,M,0,
Gardens,Spring,9,19/11/2014,11,38,131,274.4,96.5,48.59,129.3,49,2,3,M,0,
Gardens,Spring,9,19/11/2014,11,39,131,273.4,115.5,42.89,115,43,2,3,M,0,
Gardens,Spring,9,19/11/2014,11,59,131,298.3,96.2,62.19,139.9,62,2,3,M,0,
Gardens,Spring,9,19/11/2014,11,178,132,266.8,110.1,41.79,114.9,42,2,2,F,0,
Gardens,Spring,9,19/11/2014,11,15,133,391.7,151.5,95.1,145.1,95,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,11,134,267.2,94.8,51.1,121.3,51,2,3,F,0,
Gardens,Spring,9,19/11/2014,11,22,134,343.3,105,77.79,160.5,78,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,71,134,305.7,122.8,56.8,126.1,57,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,19,135,168.9,132.9,-120.6,156.6,-121,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,30,135,260.7,84.7,45.1,130.9,45,2,2,?,0,
Gardens,Spring,9,19/11/2014,11,176,136,309.5,123.9,50.9,134.7,51,3,2,F,0,
Gardens,Spring,9,19/11/2014,11,50,137,381.8,128.5,85.49,167.8,85,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,66,137,335.9,122.6,63.79,149.5,64,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,16,138,336.1,104.7,73.8,157.6,74,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,26,138,383.8,143.2,85.19,155.4,85,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,36,138,380.4,142,80.79,157.6,81,3,2,F,0,
Gardens,Spring,9,19/11/2014,11,57,138,377.9,145,88,144.9,88,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,1,139,453.2,204,69.4,179.8,69,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,43,139,363.8,165.9,60,137.9,60,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,37,140,339.6,117.2,69.6,152.8,70,2,3,M,0,
Gardens,Spring,9,19/11/2014,11,60,140,392.1,171.9,77.5,142.7,78,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,63,140,402.7,182.4,71.9,148.4,72,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,52,141,301.7,100.8,68.6,132.3,69,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,3,142,424.6,159.7,75.5,189.4,76,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,8,142,327.1,118.5,60.1,148.5,60,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,9,142,404.8,172.4,57.69,174.7,58,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,42,142,458.7,179.1,89.4,190.2,89,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,65,142,370,124.7,90.19,155.1,90,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,34,143,361.8,133.6,80.99,147.2,81,3,2,F,0,
Gardens,Spring,9,19/11/2014,11,40,143,339.6,104.4,77.9,157.3,78,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,75,143,435.4,170.5,81.29,183.6,81,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,46,144,485.4,231.3,77.09,177,77,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,12,145,442,199.8,70.8,171.4,71,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,49,146,362.3,132.2,67.49,162.6,67,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,23,147,439.6,142.1,108.1,189.4,108,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,6,148,357.6,120.2,66.2,171.2,66,2,3,F,0,
Gardens,Spring,9,19/11/2014,11,35,148,514.5,207.1,96.79,210.6,97,3,2,F,0,
Gardens,Spring,9,19/11/2014,11,72,148,481.3,216.3,83.6,181.4,84,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,24,149,468.9,154.5,97.79,216.6,98,2,3,F,0,
Gardens,Spring,9,19/11/2014,11,51,149,419.3,143.3,90.3,185.7,90,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,2,151,409.6,134.9,86.9,187.8,87,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,18,151,511.4,213.3,102.19,195.9,102,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,25,151,496.8,196.5,112.79,187.5,113,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,55,151,488.5,202.6,97.29,188.6,97,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,56,152,486.6,210.8,88.49,187.3,88,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,53,153,490.6,206.1,87.3,197.2,87,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,58,153,427.9,142.2,82,203.7,82,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,74,153,471.7,166.7,93.89,211.1,94,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,10,154,463.7,224.5,76.7,162.5,77,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,21,154,533.5,211.2,125.09,197.2,125,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,5,155,524.8,190,102.09,232.7,102,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,7,155,577.3,272.5,100.69,204.1,101,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,73,157,467.3,186.7,65.59,215,66,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,13,158,520.2,225.6,93.3,201.3,93,3,3,F,0,
Gardens,Spring,9,19/11/2014,11,69,158,597.6,225.8,109.09,262.7,109,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,62,160,532.4,199.3,98.5,234.6,99,3,3,M,0,
Gardens,Spring,9,19/11/2014,11,33,161,485.2,192.4,80.1,212.7,80,3,2,?,0,
George III Rock,Summer,2,10/01/2014,1,101,50,14.3,4.9,2.99,6.4,3,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,132,53,18.7,6,4.9,7.8,5,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,43,55,25.4,7.5,4.5,13.4,4,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,114,55,19.2,6.7,3.7,8.8,4,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,115,55,21.4,7.7,4.59,9.1,5,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,120,56,23.6,7,4.2,12.4,4,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,172,56,20.5,6.2,4.8,9.5,5,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,95,57,25.3,7.6,4.39,13.3,4,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,14,58,22.7,7.6,4.2,10.9,4,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,102,58,23.8,7.6,5.29,10.9,5,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,69,59,27.1,8,7.2,11.9,7,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,116,59,26.4,7.9,5.89,12.6,6,,1,F,1,
George III Rock,Summer,2,10/01/2014,1,108,61,29.1,9.9,4.6,14.6,5,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,94,63,29.2,9.8,6.9,12.5,7,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,147,64,35.8,11.4,6.5,17.9,6,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,93,65,37.6,11.1,8.39,18.1,8,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,169,66,37.5,12.6,7.29,17.6,7,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,98,68,34.4,10,9.3,15.1,9,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,15,69,32.6,12.1,8.09,12.4,8,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,46,71,44.9,14,10.1,20.8,10,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,171,72,44.5,15.9,8.5,20.1,8,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,10,73,42.5,14.4,10.39,17.7,10,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,91,73,50.7,15,12,23.7,12,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,42,75,55.9,14.8,14.6,26.5,15,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,32,76,58.8,16,10.79,32,11,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,88,76,66.2,20,12.19,34,12,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,97,76,53.2,19.7,11.6,21.9,12,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,117,76,54,16.7,10.79,26.5,11,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,90,77,54,16.5,10.2,27.3,10,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,122,77,51.7,15.7,9.39,26.6,9,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,160,77,60.8,18,10.79,32,11,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,21,78,64.5,20.4,12.39,31.7,12,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,30,79,66.9,19.3,14.3,33.3,14,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,192,79,57.6,17.4,10.59,29.6,11,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,72,80,76.2,18.9,15.89,41.4,16,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,28,82,82.2,22.9,18.89,40.4,19,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,112,82,63.2,20.9,15.1,27.2,15,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,113,82,71.6,21.5,13.5,36.6,14,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,133,82,63.7,19,11,33.7,11,,0,I,0,
George III Rock,Summer,2,10/01/2014,1,86,83,77.6,20.9,13.59,43.1,14,,0,I,0,
